,Month,Hour,windSpeed,Water,Wind dir,Pressure,Temperature,RH
8192,3.0,7.0,0.75,0.1071,248.0,980.15,21.905,96.55
8193,3.0,8.0,3.05,0.1071,226.0,980.8499999999999,22.945,95.85
8194,3.0,9.0,2.3,0.1078,251.0,981.05,25.534999999999997,88.65
8195,3.0,10.0,4.199999999999999,0.1085,243.5,980.8499999999999,27.31,79.9
8196,3.0,11.0,4.6,0.11035,259.0,980.35,29.450000000000003,72.05
8197,3.0,12.0,4.9,0.1114,240.0,979.15,30.825,64.9
8198,3.0,1.0,5.1,0.11285,222.0,978.15,32.074999999999996,58.150000000000006
8199,3.0,2.0,4.75,0.1136,220.5,976.95,32.845,55.599999999999994
8200,3.0,3.0,6.1,0.1136,186.0,976.2,33.075,55.45
8201,3.0,4.0,7.050000000000001,0.1136,184.0,975.5,32.38,57.95
8202,3.0,5.0,6.5,0.1129,191.0,975.75,31.03,62.05
8203,3.0,6.0,6.45,0.1121,188.0,976.4,29.365000000000002,69.2
8204,3.0,7.0,4.949999999999999,0.1114,172.5,977.45,28.305,73.2
8205,3.0,8.0,2.7,0.11105000000000001,179.0,978.15,27.395000000000003,77.9
8206,3.0,9.0,2.85,0.1107,189.5,979.15,26.939999999999998,81.7
8207,3.0,10.0,4.9,0.11035,193.5,980.0,26.205,83.94999999999999
8208,3.0,11.0,4.0,0.11,199.5,980.0,25.450000000000003,84.25
8209,3.0,12.0,4.95,0.11,175.5,979.8499999999999,24.795,85.80000000000001
8210,3.0,1.0,4.75,0.1096,186.0,979.6,24.314999999999998,87.05000000000001
8211,3.0,2.0,2.45,0.1092,192.0,978.95,23.88,88.4
8212,3.0,3.0,2.8499999999999996,0.1092,192.0,978.3,23.46,89.5
8213,3.0,4.0,0.95,0.10885,192.0,977.95,22.884999999999998,90.9
8214,3.0,5.0,2.3,0.1085,192.0,978.05,22.955,92.25
8215,3.0,6.0,1.15,0.1085,192.0,978.25,22.73,92.75
8216,3.0,7.0,2.65,0.1085,197.0,978.7,23.545,93.25
8217,3.0,8.0,6.5,0.1085,224.5,979.5,26.759999999999998,88.15
8218,3.0,9.0,6.25,0.1096,234.5,979.75,28.855,72.44999999999999
8219,3.0,10.0,6.65,0.11105000000000001,234.0,979.75,31.189999999999998,63.45
8220,3.0,11.0,5.9,0.11175,234.0,979.25,31.189999999999998,61.35
8221,3.0,12.0,5.9,0.11325,234.0,978.4000000000001,31.535,58.75
8222,3.0,1.0,6.65,0.1136,243.5,977.45,31.59,57.95
8223,3.0,2.0,6.300000000000001,0.1143,252.0,976.5999999999999,33.575,55.7
8224,3.0,3.0,5.699999999999999,0.1143,248.5,975.95,33.51,55.1
8225,3.0,4.0,5.300000000000001,0.1136,244.0,975.35,33.525,53.95
8226,3.0,5.0,5.5,0.11325,251.0,975.2,32.64,55.45
8227,3.0,6.0,4.199999999999999,0.1129,250.0,975.85,30.675,60.400000000000006
8228,3.0,7.0,1.5499999999999998,0.1121,251.0,976.75,29.365,65.44999999999999
8229,3.0,8.0,2.3,0.1114,250.0,977.65,28.854999999999997,68.0
8230,3.0,9.0,3.8,0.1107,250.0,978.35,28.12,70.5
8231,3.0,10.0,2.3,0.11035,250.0,978.6,27.42,73.25
8232,3.0,11.0,0.75,0.11,250.0,978.75,27.36,73.0
8233,3.0,12.0,1.7,0.1096,248.0,978.3,26.255,76.65
8234,3.0,1.0,2.45,0.1092,231.0,978.0,25.03,81.8
8235,3.0,2.0,2.3,0.1092,226.5,977.5,24.54,85.9
8236,3.0,3.0,2.0999999999999996,0.1085,221.0,977.55,24.384999999999998,87.7
8237,3.0,4.0,3.2,0.1085,212.5,977.65,24.18,88.75
8238,3.0,5.0,3.8,0.10815,225.0,977.9,23.92,89.45
8239,3.0,6.0,4.199999999999999,0.1078,225.0,978.35,23.735,90.75
8240,3.0,7.0,3.8,0.1078,209.0,979.0999999999999,24.33,90.69999999999999
8241,3.0,8.0,4.550000000000001,0.1078,211.5,979.9000000000001,26.49,86.80000000000001
8242,3.0,9.0,4.4,0.10815,237.5,980.55,27.075000000000003,80.5
8243,3.0,10.0,4.6,0.10885,250.0,980.4,30.23,73.30000000000001
8244,3.0,11.0,6.1,0.11069999999999999,250.0,979.5999999999999,31.65,64.2
8245,3.0,12.0,6.5,0.1125,207.0,978.65,33.495000000000005,57.65
8246,3.0,1.0,6.1,0.11395,225.0,977.5,33.769999999999996,53.95
8247,3.0,2.0,5.9,0.1136,236.0,976.45,34.379999999999995,54.85
8248,3.0,3.0,5.15,0.11395,231.5,975.8,32.085,57.1
8249,3.0,4.0,5.5,0.1129,269.0,975.3,30.095,64.4
8250,3.0,5.0,4.35,0.1121,248.5,975.3,28.880000000000003,67.2
8251,3.0,6.0,5.1,0.11105000000000001,106.0,976.25,28.085,62.85
8252,3.0,7.0,2.65,0.11035,273.0,976.95,27.36,60.400000000000006
8253,3.0,8.0,1.9000000000000001,0.1096,176.0,977.05,27.009999999999998,63.85
8254,3.0,9.0,2.5,0.1092,170.5,977.95,26.375,69.69999999999999
8255,3.0,10.0,4.199999999999999,0.1085,173.0,978.85,26.049999999999997,73.15
8256,3.0,11.0,3.4,0.10815,199.0,979.35,25.415,77.3
8257,3.0,12.0,4.4,0.1078,214.0,979.0,25.020000000000003,80.15
8258,3.0,1.0,3.8,0.10745,238.0,978.2,24.35,84.5
8259,3.0,2.0,3.8,0.1071,230.5,977.8499999999999,24.39,86.4
8260,3.0,3.0,3.8,0.1063,229.0,977.8499999999999,23.8,87.55000000000001
8261,3.0,4.0,2.7,0.1063,229.0,977.95,23.365000000000002,89.35
8262,3.0,5.0,3.05,0.1063,229.0,978.2,23.195,91.15
8263,3.0,6.0,3.65,0.1056,229.0,978.65,23.28,92.6
8264,3.0,7.0,3.8,0.10595,227.0,979.25,23.715,93.5
8265,3.0,8.0,4.2,0.1056,220.0,979.9000000000001,25.305,92.25
8266,3.0,9.0,6.5,0.10595,227.5,980.45,27.064999999999998,84.4
8267,3.0,10.0,5.15,0.1067,238.0,980.6500000000001,29.53,76.05
8268,3.0,11.0,6.85,0.10815,230.0,980.2,31.055,69.65
8269,3.0,12.0,6.45,0.1096,230.0,979.3,31.285,65.9
8270,3.0,1.0,5.5,0.1107,232.0,978.25,32.285,62.6
8271,3.0,2.0,5.9,0.1114,229.5,977.25,33.17,58.25
8272,3.0,3.0,6.3,0.11175,250.0,976.5,33.629999999999995,55.2
8273,3.0,4.0,4.949999999999999,0.1114,231.5,976.1500000000001,33.055,56.2
8274,3.0,5.0,4.199999999999999,0.1107,213.0,976.0,32.629999999999995,56.0
8275,3.0,6.0,3.5999999999999996,0.11,239.5,976.5,30.89,62.1
8276,3.0,7.0,1.1,0.1092,247.0,977.5999999999999,29.915,66.75
8277,3.0,8.0,0.8,0.1085,247.5,978.3,29.04,69.80000000000001
8278,3.0,9.0,1.15,0.1078,243.0,978.8,28.619999999999997,72.05
8279,3.0,10.0,2.3000000000000003,0.1071,236.0,979.5999999999999,28.31,71.85
8280,3.0,11.0,5.5,0.1071,203.0,980.2,27.26,75.55
8281,3.0,12.0,4.55,0.1063,203.5,980.1,26.22,81.85
8282,3.0,1.0,2.85,0.1063,220.0,979.7,25.84,85.15
8283,3.0,2.0,4.0,0.1056,225.0,979.15,25.5,86.75
8284,3.0,3.0,4.6,0.1056,216.0,979.0,25.27,87.80000000000001
8285,3.0,4.0,3.0,0.10525,220.5,979.2,24.93,88.4
8286,3.0,5.0,6.1000000000000005,0.1049,220.0,979.55,24.645,90.1
8287,3.0,6.0,4.4,0.10455,215.0,980.1,24.86,89.94999999999999
8288,3.0,7.0,4.75,0.1042,222.0,980.9000000000001,25.33,88.95
8289,3.0,8.0,5.35,0.1042,226.0,981.5,26.025,86.65
8290,3.0,9.0,5.699999999999999,0.1049,212.5,981.8499999999999,26.78,82.85
8291,3.0,10.0,4.75,0.1049,224.0,982.0,28.134999999999998,79.9
8292,3.0,11.0,5.1,0.10595,213.0,981.5,29.855,74.15
8293,3.0,12.0,6.5,0.10745,213.0,980.4000000000001,31.475,67.45
8294,3.0,1.0,6.85,0.10885,213.0,979.2,32.6,63.05
8295,3.0,2.0,5.9,0.11035,244.5,978.15,33.875,60.650000000000006
8296,3.0,3.0,5.5,0.1107,256.5,977.55,33.405,57.95
8297,3.0,4.0,5.5,0.11035,249.0,976.8,34.519999999999996,54.7
8298,3.0,5.0,5.3,0.1096,241.0,976.6,32.754999999999995,57.4
8299,3.0,6.0,4.0,0.1092,219.0,977.55,31.755,60.099999999999994
8300,3.0,7.0,1.7,0.10815,210.0,978.5999999999999,30.835,63.35
8301,3.0,8.0,1.5,0.1078,205.0,979.35,29.965,66.15
8302,3.0,9.0,1.7,0.1071,211.0,980.05,29.015,70.2
8303,3.0,10.0,1.9,0.1063,220.5,980.45,28.32,73.25
8304,3.0,11.0,5.75,0.10595,264.0,980.5,27.380000000000003,75.05000000000001
8305,3.0,12.0,5.35,0.1056,197.5,980.1500000000001,26.54,79.30000000000001
8306,3.0,1.0,4.9,0.1056,198.0,980.5,25.73,84.05
8307,3.0,2.0,8.2,0.10815,133.0,981.5,23.07,90.15
8308,3.0,3.0,4.75,0.1071,44.0,982.05,20.555,94.15
8309,3.0,4.0,5.35,0.1063,180.5,982.5,20.78,96.1
8310,3.0,5.0,4.0,0.1067,340.5,981.75,20.57,96.9
8311,3.0,6.0,2.3,0.1114,19.0,981.6,20.590000000000003,96.9
8312,3.0,7.0,3.6,0.1205,82.5,981.2,20.77,96.9
8313,3.0,8.0,6.65,0.1274,181.0,981.9000000000001,21.235,96.95
8314,3.0,9.0,3.4,0.1321,173.5,987.8,25.695,93.1
8315,3.0,10.0,4.199999999999999,0.1365,276.0,981.55,27.58,79.4
8316,3.0,11.0,6.25,0.14045,290.5,981.5999999999999,29.1,71.94999999999999
8317,3.0,12.0,4.75,0.14335,268.5,980.95,30.16,64.85
8318,3.0,1.0,5.15,0.1452,258.0,979.8,31.994999999999997,56.85
8319,3.0,2.0,4.35,0.1463,230.5,978.8,32.614999999999995,52.0
8320,3.0,3.0,4.75,0.147,257.0,977.95,32.605,51.45
8321,3.0,4.0,5.300000000000001,0.147,257.0,977.45,31.0,60.95
8322,3.0,5.0,5.7,0.14665,253.5,977.45,29.93,67.15
8323,3.0,6.0,2.5,0.1463,234.0,978.25,27.975,72.75
8324,3.0,7.0,2.1,0.14595000000000002,236.0,979.1,26.695,78.94999999999999
8325,3.0,8.0,1.5,0.1456,256.5,979.5999999999999,26.045,83.2
8326,3.0,9.0,0.95,0.1452,252.0,980.65,25.77,85.3
8327,3.0,10.0,1.15,0.1448,256.5,981.1,25.585,85.44999999999999
8328,3.0,11.0,3.4000000000000004,0.1448,243.5,981.3499999999999,25.159999999999997,86.1
8329,3.0,12.0,4.35,0.1448,194.5,980.95,24.735,88.25
8330,3.0,1.0,2.5,0.1441,199.0,980.3,24.4,89.2
8331,3.0,2.0,0.6000000000000001,0.1441,199.0,979.95,23.725,90.7
8332,3.0,3.0,2.45,0.1441,199.0,979.5,23.16,92.85
8333,3.0,4.0,3.0,0.14375,199.0,980.05,23.305,94.35
8334,3.0,5.0,5.1,0.1434,199.0,980.35,23.445,95.35
8335,3.0,6.0,3.05,0.1434,199.0,980.7,23.509999999999998,96.0
8336,3.0,7.0,2.85,0.1434,220.5,981.1,24.59,95.4
8337,3.0,8.0,3.8,0.1434,220.5,981.4,26.345,85.85
8338,3.0,9.0,5.1,0.1434,197.5,981.3499999999999,28.225,77.15
8339,3.0,10.0,6.7,0.1441,191.0,981.1,29.3,71.1
8340,3.0,11.0,4.75,0.1448,215.5,980.55,31.13,66.4
8341,3.0,12.0,4.199999999999999,0.1448,237.0,979.7,32.395,64.0
8342,3.0,1.0,5.5,0.1448,302.0,978.55,32.989999999999995,59.6
8343,3.0,2.0,5.15,0.14445000000000002,191.0,977.3,33.275000000000006,55.1
8344,3.0,3.0,4.75,0.14375,177.5,976.05,33.900000000000006,53.150000000000006
8345,3.0,4.0,6.65,0.14225,338.0,975.45,33.59,55.099999999999994
8346,3.0,5.0,5.7,0.14155,25.5,975.1,29.74,66.45
8347,3.0,6.0,6.1,0.1401,163.0,976.65,27.42,75.05
8348,3.0,7.0,2.8499999999999996,0.13935,218.5,977.25,25.89,75.69999999999999
8349,3.0,8.0,3.4499999999999997,0.1383,136.0,978.5,26.585,76.30000000000001
8350,3.0,9.0,9.899999999999999,0.13795000000000002,121.5,979.45,24.995,78.45
8351,3.0,10.0,6.1,0.1376,112.0,980.5,23.715,84.19999999999999
8352,3.0,11.0,3.25,0.1383,112.0,981.4,22.549999999999997,91.45
8353,3.0,12.0,2.3,0.14450000000000002,112.0,981.0,22.085,94.05
8354,3.0,1.0,2.7,0.1572,112.0,980.0,21.855,95.0
8355,3.0,2.0,2.45,0.16410000000000002,112.0,979.75,21.795,95.55
8356,3.0,3.0,0.4,0.16915,112.0,979.05,21.685,95.9
8357,3.0,4.0,2.1,0.17425000000000002,112.0,978.9,21.604999999999997,96.19999999999999
8358,3.0,5.0,2.3,0.1768,112.0,978.9,21.725,96.4
8359,3.0,6.0,2.45,0.17859999999999998,112.0,979.35,21.965,96.55
8360,3.0,7.0,1.5,0.179,112.0,979.85,22.475,96.65
8361,3.0,8.0,2.0999999999999996,0.179,112.0,980.4,24.075,95.44999999999999
8362,3.0,9.0,3.25,0.1782,163.5,980.55,25.65,87.9
8363,3.0,10.0,3.05,0.1782,65.5,980.7,26.814999999999998,79.25
8364,3.0,11.0,3.5999999999999996,0.1782,209.5,980.2,28.445,76.25
8365,3.0,12.0,4.35,0.1782,27.0,979.35,29.015,75.05
8366,3.0,1.0,5.300000000000001,0.1775,36.0,978.05,29.78,71.69999999999999
8367,3.0,2.0,4.949999999999999,0.17645,48.0,977.05,29.615000000000002,70.7
8368,3.0,3.0,4.4,0.17570000000000002,14.0,976.55,29.605,70.19999999999999
8369,3.0,4.0,4.35,0.1746,7.0,976.3,29.46,70.25
8370,3.0,5.0,4.35,0.17354999999999998,8.0,976.4,29.905,68.1
8371,3.0,6.0,3.05,0.1728,179.5,976.9000000000001,28.255000000000003,71.1
8372,3.0,7.0,3.8,0.17204999999999998,358.0,977.55,27.015,77.35
8373,3.0,8.0,3.8,0.17135,358.0,978.15,26.965000000000003,78.94999999999999
8374,3.0,9.0,2.1,0.1706,180.5,978.9,26.950000000000003,74.0
8375,3.0,10.0,0.75,0.1702,3.0,979.3,26.34,73.8
8376,3.0,11.0,1.35,0.1695,56.0,979.5,25.78,76.9
8377,3.0,12.0,3.25,0.1688,89.5,979.3499999999999,25.525,78.4
8378,3.0,1.0,4.0,0.1681,201.0,978.85,24.0,85.4
8379,3.0,2.0,2.25,0.1681,201.0,977.9000000000001,23.615000000000002,90.19999999999999
8380,3.0,3.0,3.5999999999999996,0.1673,201.0,977.6500000000001,23.0,92.55000000000001
8381,3.0,4.0,2.85,0.1666,201.0,978.05,22.634999999999998,93.8
8382,3.0,5.0,3.8,0.16625,201.0,978.4,22.345,93.85
8383,3.0,6.0,3.8,0.1659,201.0,979.15,22.275,94.44999999999999
8384,3.0,7.0,2.1,0.1652,202.5,980.3,23.535,94.6
8385,3.0,8.0,2.3,0.1652,192.5,981.1,25.515,91.0
8386,3.0,9.0,2.85,0.1652,208.5,981.3499999999999,26.895,85.25
8387,3.0,10.0,4.4,0.1652,210.0,981.2,28.814999999999998,78.69999999999999
8388,3.0,11.0,3.4,0.1652,262.5,980.7,29.79,72.3
8389,3.0,12.0,4.75,0.1648,299.0,979.65,31.33,55.6
8390,3.0,1.0,4.9,0.16405,299.0,978.5999999999999,31.355,48.0
8391,3.0,2.0,4.4,0.16335,158.5,977.7,32.175,45.95
8392,3.0,3.0,4.55,0.16265000000000002,345.5,976.85,32.730000000000004,47.3
8393,3.0,4.0,5.5,0.16115000000000002,37.0,976.4,31.840000000000003,50.45
8394,3.0,5.0,3.25,0.16044999999999998,27.5,976.5,31.08,51.9
8395,3.0,6.0,2.45,0.15975,22.0,977.0999999999999,29.58,56.15
8396,3.0,7.0,3.8,0.15899999999999997,22.0,977.75,28.135,63.0
8397,3.0,8.0,3.8,0.1586,22.0,978.75,27.49,67.5
8398,3.0,9.0,3.8,0.1579,22.0,979.5,27.15,67.75
8399,3.0,10.0,2.3,0.15755000000000002,92.0,980.05,26.39,70.95
8400,3.0,11.0,1.9,0.1572,150.0,980.1500000000001,25.745,73.8
8401,3.0,12.0,3.8,0.1564,150.0,979.65,24.75,77.3
8402,3.0,1.0,1.15,0.15605000000000002,152.0,979.5,25.04,80.55
8403,3.0,2.0,1.5,0.1557,164.5,979.3499999999999,24.705,84.6
8404,3.0,3.0,2.1,0.15535,170.0,979.0,23.884999999999998,86.75
8405,3.0,4.0,1.5,0.155,170.0,978.8499999999999,23.33,90.55000000000001
8406,3.0,5.0,1.9,0.155,170.0,979.25,22.895000000000003,93.55
8407,3.0,6.0,1.3,0.1543,170.0,979.65,22.725,94.85
8408,3.0,7.0,1.1,0.1543,198.5,980.3,23.725,95.19999999999999
8409,3.0,8.0,3.0,0.15389999999999998,249.5,980.7,26.17,91.80000000000001
8410,3.0,9.0,4.2,0.15389999999999998,247.5,980.8,27.875,81.95
8411,3.0,10.0,4.75,0.1535,253.5,980.8499999999999,28.259999999999998,79.4
8412,3.0,11.0,4.550000000000001,0.1535,248.0,980.7,30.045,74.05
8413,3.0,12.0,4.550000000000001,0.1528,260.0,979.85,32.004999999999995,61.849999999999994
8414,3.0,1.0,4.9,0.15175,270.5,978.45,33.39,50.25
8415,3.0,2.0,4.949999999999999,0.15065,331.0,977.55,34.07,40.15
8416,3.0,3.0,4.75,0.14845,196.5,976.95,34.4,37.0
8417,3.0,4.0,4.6,0.14629999999999999,39.0,977.05,33.17,39.4
8418,3.0,5.0,3.05,0.1441,39.0,977.3,32.39,43.4
8419,3.0,6.0,0.9500000000000001,0.1426,16.5,977.9000000000001,30.89,48.5
8420,3.0,7.0,3.0,0.14155,149.5,978.8,29.49,60.400000000000006
8421,3.0,8.0,2.1,0.1401,164.5,979.4000000000001,28.509999999999998,66.65
8422,3.0,9.0,1.9,0.13935,166.5,980.25,27.755000000000003,68.45
8423,3.0,10.0,1.15,0.13865,165.0,980.6,26.695,72.0
8424,3.0,11.0,1.15,0.13795000000000002,171.0,980.7,26.525,72.9
8425,3.0,12.0,0.95,0.1376,189.0,980.45,26.18,72.65
8426,3.0,1.0,3.6,0.1368,201.5,980.05,25.795,74.95
8427,3.0,2.0,2.3,0.13645000000000002,205.0,979.65,24.509999999999998,81.05
8428,3.0,3.0,2.0999999999999996,0.1361,205.0,979.3,23.955,86.05
8429,3.0,4.0,1.75,0.1361,205.0,979.55,23.435,89.85
8430,3.0,5.0,3.6,0.1354,201.0,980.0,23.619999999999997,92.35
8431,3.0,6.0,4.949999999999999,0.1354,210.0,980.6500000000001,23.97,93.45
8432,3.0,7.0,3.25,0.1354,221.5,981.3,24.18,93.0
8433,3.0,8.0,3.05,0.1347,226.0,982.15,24.99,91.75
8434,3.0,9.0,4.550000000000001,0.13429999999999997,203.5,982.2,26.0,87.6
8435,3.0,10.0,5.15,0.13355,185.0,982.05,28.285,80.65
8436,3.0,11.0,3.8,0.13285000000000002,203.0,981.5,28.955,74.75
8437,3.0,12.0,4.35,0.13140000000000002,244.0,980.65,30.855,71.75
8438,3.0,1.0,6.1,0.13065,246.0,979.5999999999999,32.36,64.0
8439,3.0,2.0,5.7,0.12919999999999998,237.0,978.4000000000001,32.23,59.8
8440,3.0,3.0,5.5,0.12775,226.0,977.8,31.83,59.0
8441,3.0,4.0,4.550000000000001,0.12630000000000002,240.0,977.7,31.5,60.75
8442,3.0,5.0,4.2,0.12485,254.0,977.95,30.270000000000003,65.69999999999999
8443,3.0,6.0,3.8000000000000003,0.12340000000000001,260.5,978.25,29.265,70.65
8444,3.0,7.0,3.05,0.12265000000000001,240.5,978.85,28.305,73.6
8445,3.0,8.0,1.5499999999999998,0.12195,246.0,979.55,27.42,78.30000000000001
8446,3.0,9.0,0.75,0.1216,244.0,980.2,27.075000000000003,81.0
8447,3.0,10.0,1.9,0.1209,233.5,980.55,26.645,80.75
8448,3.0,11.0,2.8499999999999996,0.1209,173.0,980.6,26.119999999999997,83.15
8449,3.0,12.0,1.7,0.1201,172.5,979.9000000000001,25.924999999999997,83.9
8450,3.0,1.0,3.8,0.1194,194.5,979.25,25.285,87.30000000000001
8451,3.0,2.0,3.2,0.1194,200.0,978.65,24.675,90.45
8452,3.0,3.0,2.65,0.1187,198.0,978.4,24.134999999999998,92.35
8453,3.0,4.0,3.8,0.11835000000000001,198.0,978.4,23.625,94.1
8454,3.0,5.0,4.75,0.11800000000000001,198.0,978.95,23.81,95.0
8455,3.0,6.0,5.9,0.11800000000000001,205.5,979.4000000000001,23.81,94.80000000000001
8456,3.0,7.0,4.199999999999999,0.11800000000000001,206.0,980.25,24.415,94.75
8457,3.0,8.0,5.1,0.1172,205.5,980.9,26.32,90.94999999999999
8458,3.0,9.0,4.949999999999999,0.1172,234.5,981.25,27.395,81.7
8459,3.0,10.0,5.3,0.11685000000000001,230.5,981.25,29.055,73.9
8460,3.0,11.0,5.7,0.1172,247.0,980.8,31.03,68.85
8461,3.0,12.0,5.5,0.11760000000000001,248.0,979.8,32.025,61.3
8462,3.0,1.0,5.5,0.11800000000000001,248.0,978.65,31.685000000000002,58.75
8463,3.0,2.0,4.949999999999999,0.11760000000000001,248.0,977.55,32.125,58.55
8464,3.0,3.0,4.199999999999999,0.1172,248.0,976.8499999999999,32.535,56.3
8465,3.0,4.0,4.75,0.1165,250.0,976.6500000000001,33.364999999999995,54.55
8466,3.0,5.0,4.75,0.1158,232.5,976.8,32.095,55.95
8467,3.0,6.0,3.25,0.1154,207.5,977.25,30.645,61.05
8468,3.0,7.0,1.5,0.11465,205.0,978.05,29.475,66.45
8469,3.0,8.0,1.5,0.1143,192.5,978.8,28.630000000000003,70.75
8470,3.0,9.0,1.5,0.1136,188.0,979.3499999999999,27.85,74.65
8471,3.0,10.0,2.45,0.1129,187.5,979.75,27.675,77.2
8472,3.0,11.0,3.4000000000000004,0.1125,177.0,979.6,26.869999999999997,79.44999999999999
8473,3.0,12.0,4.9,0.1121,197.5,979.25,25.72,84.6
8474,3.0,1.0,3.8,0.1121,208.5,978.55,24.835,88.85
8475,3.0,2.0,4.75,0.11175,205.0,977.9,24.425,91.35
8476,3.0,3.0,4.0,0.1114,205.0,978.0,23.990000000000002,92.55
8477,3.0,4.0,2.65,0.1107,205.0,978.3,23.76,93.55
8478,3.0,5.0,3.05,0.1107,205.0,978.75,23.71,94.25
8479,3.0,6.0,3.45,0.1107,205.0,979.35,23.47,94.75
8480,3.0,7.0,2.65,0.11,201.5,979.95,24.255,95.15
8481,3.0,8.0,3.45,0.11035,226.0,980.55,26.075000000000003,92.4
8482,3.0,9.0,4.55,0.1107,226.0,980.9,27.59,83.75
8483,3.0,10.0,5.55,0.11105000000000001,228.0,980.7,28.755000000000003,76.80000000000001
8484,3.0,11.0,6.1,0.1121,213.0,980.05,31.04,70.15
8485,3.0,12.0,6.9,0.1129,213.0,979.25,31.0,65.2
8486,3.0,1.0,6.1,0.1143,205.0,978.2,32.705,60.85
8487,3.0,2.0,6.5,0.115,197.5,977.25,32.754999999999995,57.75
8488,3.0,3.0,6.85,0.11465,201.0,976.5,32.614999999999995,55.8
8489,3.0,4.0,6.5,0.11395,180.0,975.95,33.379999999999995,55.25
8490,3.0,5.0,5.550000000000001,0.1136,180.0,975.75,32.175,56.9
8491,3.0,6.0,3.05,0.1129,194.5,976.2,31.025,60.45
8492,3.0,7.0,1.3,0.11175,194.0,976.95,29.83,65.45
8493,3.0,8.0,0.75,0.1114,194.0,977.7,29.025,69.0
8494,3.0,9.0,2.45,0.1107,194.0,978.2,28.545,71.85
8495,3.0,10.0,1.35,0.11035,192.0,978.9000000000001,28.445,72.95
8496,3.0,11.0,5.35,0.11,187.5,979.4,27.495,76.19999999999999
8497,3.0,12.0,4.9,0.1096,197.5,979.35,26.72,83.0
8498,3.0,1.0,5.15,0.1092,203.5,978.9,26.025,87.3
8499,3.0,2.0,4.0,0.1092,210.0,978.3,25.685000000000002,89.6
8500,3.0,3.0,4.15,0.10885,187.0,978.0,25.185,90.85
8501,3.0,4.0,5.35,0.1085,176.0,978.3,24.545,92.35
8502,3.0,5.0,4.2,0.1078,174.0,978.7,24.015,91.55
8503,3.0,6.0,3.4,0.1078,174.0,979.2,23.725,91.15
8504,3.0,7.0,3.5999999999999996,0.1071,191.0,980.05,24.015,89.55
8505,3.0,8.0,4.75,0.1071,187.5,980.6500000000001,26.33,87.19999999999999
8506,3.0,9.0,5.5,0.10815,196.5,980.85,28.555,80.3
8507,3.0,10.0,4.2,0.1096,198.0,980.7,30.29,71.9
8508,3.0,11.0,6.85,0.11035,204.0,980.0999999999999,31.53,65.8
8509,3.0,12.0,5.9,0.11175,178.0,979.2,31.805,61.650000000000006
8510,3.0,1.0,6.1,0.1129,168.5,978.0,33.364999999999995,57.8
8511,3.0,2.0,6.7,0.11325,151.0,976.9000000000001,33.535,55.1
8512,3.0,3.0,5.55,0.1129,166.0,975.95,34.245000000000005,54.849999999999994
8513,3.0,4.0,6.5,0.1125,159.0,975.35,33.325,54.0
8514,3.0,5.0,4.550000000000001,0.11175,153.0,975.0,32.825,54.650000000000006
8515,3.0,6.0,5.1,0.11105000000000001,160.0,975.4000000000001,31.15,60.25
8516,3.0,7.0,4.2,0.11035,160.0,976.3,30.045,64.95
8517,3.0,8.0,1.7,0.1096,152.0,976.75,29.189999999999998,69.35
8518,3.0,9.0,1.9,0.1092,153.0,977.2,28.495,73.25
8519,3.0,10.0,2.3,0.1085,160.5,978.25,27.995,75.94999999999999
8520,3.0,11.0,2.7,0.1078,156.5,978.4,27.415,79.05
8521,3.0,12.0,3.5999999999999996,0.1078,158.5,978.25,26.89,81.75
8522,3.0,1.0,3.6,0.1071,193.0,978.05,26.229999999999997,84.3
8523,3.0,2.0,4.2,0.1071,198.0,977.7,25.78,87.05
8524,3.0,3.0,2.1,0.1063,198.5,977.25,25.065,89.1
8525,3.0,4.0,2.5,0.1063,201.0,977.25,24.485,91.35
8526,3.0,5.0,3.05,0.10595,208.0,977.7,24.4,92.9
8527,3.0,6.0,3.25,0.1056,214.0,978.3,24.229999999999997,93.6
8528,3.0,7.0,4.199999999999999,0.1056,216.5,978.9000000000001,24.545,94.05
8529,3.0,8.0,3.6,0.10525,241.0,979.7,25.585,92.5
8530,3.0,9.0,3.4,0.1056,245.5,980.25,26.814999999999998,87.85
8531,3.0,10.0,4.2,0.10595,255.0,980.45,27.545,83.55
8532,3.0,11.0,4.949999999999999,0.10745,269.5,980.25,30.810000000000002,76.9
8533,3.0,12.0,4.75,0.10885,272.0,979.2,31.270000000000003,67.25
8534,3.0,1.0,4.4,0.11035,256.5,977.8,31.92,63.3
8535,3.0,2.0,4.949999999999999,0.1107,220.0,976.7,32.71,60.05
8536,3.0,3.0,3.25,0.1107,256.0,975.7,32.91,59.3
8537,3.0,4.0,3.8,0.11,268.0,974.95,32.894999999999996,60.3
8538,3.0,5.0,3.6,0.1092,256.0,975.1,31.545,62.650000000000006
8539,3.0,6.0,2.85,0.1092,233.0,975.85,30.585,65.69999999999999
8540,3.0,7.0,1.3,0.10815,241.0,976.75,29.58,69.8
8541,3.0,8.0,1.9,0.1078,204.5,977.65,29.015,72.6
8542,3.0,9.0,2.0999999999999996,0.1071,201.5,978.45,28.22,75.65
8543,3.0,10.0,2.65,0.1063,242.0,978.8,27.355,79.05
8544,3.0,11.0,2.5,0.1063,261.5,978.95,26.619999999999997,81.25
8545,4.0,12.0,3.5999999999999996,0.10595,290.0,979.0,25.795,81.6
