Month,Day,Hour,windSpeed,Pressure,Temperature,Hourly RH
1.0,27.0,3.0,4.15,974.5,33.55,21.15
1.0,27.0,4.0,3.05,974.5,32.715,20.45
1.0,27.0,5.0,2.45,974.85,30.41,21.799999999999997
1.0,27.0,6.0,3.8,975.65,27.545,26.700000000000003
1.0,27.0,7.0,3.8,976.5999999999999,26.34,27.3
1.0,27.0,8.0,3.8,977.75,26.26,30.45
1.0,27.0,9.0,1.35,978.8,26.450000000000003,32.9
1.0,27.0,10.0,3.8,979.05,24.424999999999997,43.25
1.0,27.0,11.0,3.8,979.0,23.8,51.849999999999994
1.0,28.0,12.0,2.3,978.55,24.0,59.2
1.0,28.0,1.0,0.8,978.2,23.5,63.05
1.0,28.0,2.0,3.8,977.5999999999999,22.560000000000002,67.25
1.0,28.0,3.0,0.9500000000000001,977.3,21.915,75.05000000000001
1.0,28.0,4.0,3.8,977.5,20.875,74.25
1.0,28.0,5.0,3.8,977.6500000000001,20.509999999999998,78.8
1.0,28.0,6.0,0.6000000000000001,978.4000000000001,20.2,78.75
1.0,28.0,7.0,1.35,979.5,22.115,78.85
1.0,28.0,8.0,1.35,980.2,24.05,82.9
1.0,28.0,9.0,2.8499999999999996,980.25,27.295,75.35
1.0,28.0,10.0,4.75,979.45,29.79,58.35
1.0,28.0,11.0,7.2,978.7,31.0,36.75
1.0,28.0,12.0,6.65,977.65,32.51,27.5
1.0,28.0,1.0,5.9,976.4000000000001,33.55,25.3
1.0,28.0,2.0,4.75,975.5,33.495000000000005,26.799999999999997
1.0,28.0,3.0,4.15,975.05,33.945,29.35
1.0,28.0,4.0,2.05,975.05,33.065,30.5
1.0,28.0,5.0,1.5499999999999998,975.5,31.525,29.6
1.0,28.0,6.0,3.05,976.3,29.155,32.0
1.0,28.0,7.0,1.5,977.2,28.32,39.3
1.0,28.0,8.0,3.05,978.2,27.185000000000002,51.7
1.0,28.0,9.0,3.8,979.05,26.475,56.5
1.0,28.0,10.0,0.9500000000000001,979.1500000000001,26.125,59.35
1.0,28.0,11.0,3.8,979.05,25.45,62.099999999999994
1.0,29.0,12.0,3.8,978.6,25.134999999999998,63.85
1.0,29.0,1.0,3.8,978.15,24.134999999999998,66.3
1.0,29.0,2.0,2.65,977.75,23.134999999999998,70.19999999999999
1.0,29.0,3.0,2.1,977.75,22.060000000000002,72.85
1.0,29.0,4.0,3.8,977.8499999999999,22.155,74.5
1.0,29.0,5.0,2.5,978.25,21.39,80.1
1.0,29.0,6.0,1.3,978.9000000000001,21.415,89.94999999999999
1.0,29.0,7.0,1.3,979.9000000000001,21.975,93.05
1.0,29.0,8.0,1.3,981.0999999999999,22.825,94.3
1.0,29.0,9.0,3.4,981.8,23.435000000000002,94.7
1.0,29.0,10.0,3.8,981.5,26.66,88.80000000000001
1.0,29.0,11.0,3.5999999999999996,980.25,29.14,70.4
1.0,29.0,12.0,2.85,978.9000000000001,30.255000000000003,60.25
1.0,29.0,1.0,3.0,977.75,31.145000000000003,51.8
1.0,29.0,2.0,3.6,976.55,33.03,44.1
1.0,29.0,3.0,4.0,976.0,32.989999999999995,38.4
1.0,29.0,4.0,3.8,976.05,32.28,35.7
1.0,29.0,5.0,2.65,976.55,31.08,38.25
1.0,29.0,6.0,1.1,977.35,29.025,46.7
1.0,29.0,7.0,0.75,978.35,27.625,55.5
1.0,29.0,8.0,3.8,979.45,26.380000000000003,59.75
1.0,29.0,9.0,3.8,980.05,25.465,64.15
1.0,29.0,10.0,3.8,979.95,25.924999999999997,62.25
1.0,29.0,11.0,3.8,979.65,25.04,64.25
1.0,30.0,12.0,3.8,978.95,23.675,67.85
1.0,30.0,1.0,3.8,978.3499999999999,23.685000000000002,74.05
1.0,30.0,2.0,3.8,977.85,22.61,78.65
1.0,30.0,3.0,2.3,977.7,21.735,81.5
1.0,30.0,4.0,0.75,977.95,20.96,82.25
1.0,30.0,5.0,3.8,978.55,20.4,83.35
1.0,30.0,6.0,3.8,979.4000000000001,20.38,84.5
1.0,30.0,7.0,2.1,980.35,22.155,81.9
1.0,30.0,8.0,1.9,981.05,25.305,72.9
1.0,30.0,9.0,7.05,980.85,28.369999999999997,36.95
1.0,30.0,10.0,5.7,980.15,30.775,30.4
1.0,30.0,11.0,5.1,979.45,33.17,26.05
1.0,30.0,12.0,5.9,978.35,33.875,21.4
1.0,30.0,1.0,6.1,977.15,34.785,19.200000000000003
1.0,30.0,2.0,6.300000000000001,975.95,35.45,17.7
1.0,30.0,3.0,4.949999999999999,975.3,35.385000000000005,18.4
1.0,30.0,4.0,4.75,975.2,34.495000000000005,19.75
1.0,30.0,5.0,2.1,975.4,32.36,22.05
1.0,30.0,6.0,2.1,975.95,29.205,27.200000000000003
1.0,30.0,7.0,0.75,976.5999999999999,28.32,28.85
1.0,30.0,8.0,2.3,977.45,27.37,30.6
1.0,30.0,9.0,3.8,978.25,27.125,31.549999999999997
1.0,30.0,10.0,2.65,978.25,26.0,33.35
1.0,30.0,11.0,1.15,977.8499999999999,25.735,34.75
1.0,31.0,12.0,3.8,977.35,25.189999999999998,38.7
1.0,31.0,1.0,2.3,976.8,23.905,37.0
1.0,31.0,2.0,0.75,976.3499999999999,24.785,36.45
1.0,31.0,3.0,2.45,976.1500000000001,22.85,43.1
1.0,31.0,4.0,1.7,976.4,22.045,52.45
1.0,31.0,5.0,3.05,976.95,21.81,72.9
1.0,31.0,6.0,2.1,977.65,21.595,84.35
1.0,31.0,7.0,3.05,978.2,22.515,89.65
1.0,31.0,8.0,3.25,978.75,25.104999999999997,89.65
1.0,31.0,9.0,3.25,979.45,27.085,81.35
1.0,31.0,10.0,4.199999999999999,979.25,28.36,72.75
1.0,31.0,11.0,4.35,978.0,31.43,59.95
1.0,31.0,12.0,4.75,977.05,32.09,47.05
1.0,31.0,1.0,4.95,975.75,33.495,40.65
1.0,31.0,2.0,5.699999999999999,974.7,33.535,39.150000000000006
1.0,31.0,3.0,4.0,974.1500000000001,33.805,41.0
1.0,31.0,4.0,3.4,974.25,33.155,40.75
1.0,31.0,5.0,2.65,974.55,32.035,42.4
1.0,31.0,6.0,1.3,975.25,30.625,45.95
1.0,31.0,7.0,2.3,976.0999999999999,29.35,50.1
1.0,31.0,8.0,2.65,977.0,28.63,53.45
1.0,31.0,9.0,3.8,977.55,27.765,56.349999999999994
1.0,31.0,10.0,2.65,977.6,26.745,59.8
1.0,31.0,11.0,3.8,977.7,25.505,63.349999999999994
2.0,1.0,12.0,3.8,977.25,25.405,65.3
2.0,1.0,1.0,5.15,976.8499999999999,24.92,66.0
2.0,1.0,2.0,1.5499999999999998,976.75,24.35,70.0
2.0,1.0,3.0,2.7,976.5,23.425,77.9
2.0,1.0,4.0,1.15,976.6500000000001,22.97,82.25
2.0,1.0,5.0,3.0,977.0,23.75,86.6
2.0,1.0,6.0,2.5,977.65,24.340000000000003,89.35
2.0,1.0,7.0,3.4,978.4000000000001,25.235,88.44999999999999
2.0,1.0,8.0,3.6,978.95,26.93,83.45
2.0,1.0,9.0,3.8,978.9,28.37,77.0
2.0,1.0,10.0,3.8,978.25,31.0,68.55000000000001
2.0,1.0,11.0,4.55,977.5,31.625,59.9
2.0,1.0,12.0,4.199999999999999,976.2,33.16,52.2
2.0,1.0,1.0,4.199999999999999,975.0,34.285,47.3
2.0,1.0,2.0,4.0,973.85,35.345,43.8
2.0,1.0,3.0,3.95,973.3,34.955,41.150000000000006
2.0,1.0,4.0,2.65,973.25,34.41,40.8
2.0,1.0,5.0,1.7,973.5,33.235,42.85
2.0,1.0,6.0,1.3499999999999999,974.25,31.345,48.9
2.0,1.0,7.0,3.8,974.85,29.9,54.099999999999994
2.0,1.0,8.0,3.05,975.9000000000001,29.35,57.7
2.0,1.0,9.0,2.1,976.45,28.455,60.3
2.0,1.0,10.0,3.8,976.75,28.0,63.05
2.0,1.0,11.0,2.3,976.95,27.86,64.2
2.0,2.0,12.0,0.6000000000000001,977.1500000000001,27.1,67.95
2.0,2.0,1.0,1.75,976.7,26.085,74.4
2.0,2.0,2.0,3.4,976.7,25.115000000000002,83.35
2.0,2.0,3.0,3.2,976.6,25.09,87.55
2.0,2.0,4.0,3.2,976.8499999999999,24.869999999999997,88.95
2.0,2.0,5.0,3.5999999999999996,976.95,24.7,90.45
2.0,2.0,6.0,3.45,977.5,24.715,89.9
2.0,2.0,7.0,3.8,978.15,25.225,89.35
2.0,2.0,8.0,4.35,978.8,26.880000000000003,84.2
2.0,2.0,9.0,4.949999999999999,979.0,29.1,75.0
2.0,2.0,10.0,4.550000000000001,978.3,30.395000000000003,68.25
2.0,2.0,11.0,4.6,977.35,31.875,63.05
2.0,2.0,12.0,4.6,976.15,32.41,55.75
2.0,2.0,1.0,4.2,975.15,33.25,51.5
2.0,2.0,2.0,4.949999999999999,974.2,33.64,50.599999999999994
2.0,2.0,3.0,3.6,973.95,33.535,49.1
2.0,2.0,4.0,1.9,973.95,33.795,47.85
2.0,2.0,5.0,2.3,973.9,32.715,49.7
2.0,2.0,6.0,1.9,974.3,31.215,53.15
2.0,2.0,7.0,2.3,975.65,29.915,56.95
2.0,2.0,8.0,0.6000000000000001,976.65,29.3,59.85
2.0,2.0,9.0,3.8,977.3,28.595,62.45
2.0,2.0,10.0,3.8,977.4,27.735,65.15
2.0,2.0,11.0,3.8,977.5999999999999,27.015,68.65
2.0,3.0,12.0,4.75,978.0,27.48,68.19999999999999
2.0,3.0,1.0,3.6,977.5999999999999,26.575000000000003,71.15
2.0,3.0,2.0,3.6,976.95,25.515,77.4
2.0,3.0,3.0,4.199999999999999,976.55,24.835,84.35
2.0,3.0,4.0,3.8,976.6,24.39,88.45
2.0,3.0,5.0,2.3,977.25,24.604999999999997,89.35
2.0,3.0,6.0,2.8499999999999996,977.85,24.555,90.1
2.0,3.0,7.0,0.9500000000000001,978.95,25.32,90.35
2.0,3.0,8.0,3.8,979.85,26.39,88.0
2.0,3.0,9.0,4.2,979.85,28.285,82.44999999999999
2.0,3.0,10.0,3.6,979.15,29.525,75.19999999999999
2.0,3.0,11.0,4.550000000000001,978.2,29.84,72.15
2.0,3.0,12.0,4.35,977.0999999999999,31.87,66.25
2.0,3.0,1.0,4.75,976.05,33.650000000000006,59.85
2.0,3.0,2.0,4.0,975.15,33.545,55.05
2.0,3.0,3.0,4.75,974.7,33.785,49.45
2.0,3.0,4.0,5.5,974.5,33.755,46.9
2.0,3.0,5.0,2.8499999999999996,974.85,32.989999999999995,48.15
2.0,3.0,6.0,3.8,975.35,31.08,53.25
2.0,3.0,7.0,1.9,976.15,30.105,59.849999999999994
2.0,3.0,8.0,0.8,976.9,29.225,67.15
2.0,3.0,9.0,1.9,977.25,28.619999999999997,70.5
2.0,3.0,10.0,3.8,977.3,28.025,72.69999999999999
2.0,3.0,11.0,0.9500000000000001,977.25,27.79,74.4
2.0,4.0,12.0,2.65,977.0999999999999,27.32,76.05
2.0,4.0,1.0,2.1,976.35,26.880000000000003,76.65
2.0,4.0,2.0,3.4,976.05,26.305,79.1
2.0,4.0,3.0,2.1,976.5,25.735,82.3
2.0,4.0,4.0,3.25,976.75,24.854999999999997,85.85
2.0,4.0,5.0,2.0999999999999996,977.1,24.195,89.0
2.0,4.0,6.0,2.3,977.75,24.11,91.3
2.0,4.0,7.0,2.3,978.5999999999999,24.995,91.4
2.0,4.0,8.0,4.199999999999999,979.1500000000001,27.04,86.9
2.0,4.0,9.0,2.85,979.2,30.015,73.05000000000001
2.0,4.0,10.0,6.050000000000001,978.45,32.29,47.9
2.0,4.0,11.0,9.5,977.7,34.230000000000004,34.65
2.0,4.0,12.0,7.45,976.5999999999999,35.905,22.85
2.0,4.0,1.0,7.800000000000001,975.5,36.54,17.7
2.0,4.0,2.0,7.65,974.0999999999999,36.865,17.5
2.0,4.0,3.0,7.25,973.55,36.69,17.35
2.0,4.0,4.0,6.1,973.5,36.135000000000005,17.95
2.0,4.0,5.0,3.05,973.8,34.010000000000005,21.3
2.0,4.0,6.0,3.8,974.35,31.485,26.85
2.0,4.0,7.0,3.8,975.2,29.880000000000003,30.7
2.0,4.0,8.0,1.9,976.35,28.545,32.95
2.0,4.0,9.0,3.8,977.0,28.045,34.95
2.0,4.0,10.0,2.3,977.3,27.16,42.3
2.0,4.0,11.0,0.4,977.3499999999999,26.71,49.3
2.0,5.0,12.0,1.75,977.1,26.085,53.599999999999994
2.0,5.0,1.0,3.05,976.8499999999999,25.1,64.2
2.0,5.0,2.0,3.05,976.3,24.445,78.0
2.0,5.0,3.0,3.4,976.2,24.17,83.1
2.0,5.0,4.0,4.75,976.75,24.4,89.19999999999999
2.0,5.0,5.0,3.2,977.4,24.314999999999998,91.35
2.0,5.0,6.0,3.4,977.9000000000001,24.1,92.35
2.0,5.0,7.0,2.0999999999999996,978.75,24.740000000000002,92.95
2.0,5.0,8.0,3.8,979.5,26.785,89.6
2.0,5.0,9.0,5.1,979.15,28.880000000000003,76.0
2.0,5.0,10.0,5.699999999999999,978.5,31.705,62.400000000000006
2.0,5.0,11.0,6.1,977.45,34.045,50.0
2.0,5.0,12.0,6.9,976.35,35.1,40.150000000000006
2.0,5.0,1.0,5.699999999999999,975.3,35.504999999999995,36.45
2.0,5.0,2.0,5.55,974.15,36.864999999999995,33.4
2.0,5.0,3.0,6.1,973.4,36.65,29.65
2.0,5.0,4.0,5.15,976.4,31.82,56.2
2.0,7.0,9.0,4.75,979.55,28.555,80.95
2.0,7.0,10.0,5.3,979.3,30.395,70.5
2.0,7.0,11.0,5.3,978.3,32.945,58.0
2.0,7.0,12.0,5.9,977.25,34.865,46.8
2.0,7.0,1.0,6.5,976.15,35.72,38.2
2.0,7.0,2.0,6.3,974.95,36.754999999999995,33.599999999999994
2.0,7.0,3.0,8.600000000000001,973.95,36.805,30.95
2.0,7.0,4.0,6.5,973.55,36.2,28.9
2.0,7.0,5.0,5.15,973.6500000000001,35.45,29.25
2.0,7.0,6.0,2.8499999999999996,974.3,33.445,30.25
2.0,7.0,7.0,0.95,975.2,31.685000000000002,31.95
2.0,7.0,8.0,2.45,976.0999999999999,30.455,32.4
2.0,7.0,9.0,3.8,977.0,29.450000000000003,33.3
2.0,7.0,10.0,3.25,977.3499999999999,28.58,33.3
2.0,7.0,11.0,3.8,977.3499999999999,27.27,37.95
2.0,8.0,12.0,3.05,977.1,26.845,37.6
2.0,8.0,1.0,4.2,976.9,25.84,50.55
2.0,8.0,2.0,1.15,976.4,24.705,64.25
2.0,8.0,3.0,2.45,976.0,24.075000000000003,72.75
2.0,8.0,4.0,2.85,976.0,24.064999999999998,82.8
2.0,8.0,5.0,2.85,976.8,23.87,88.1
2.0,8.0,6.0,5.5,977.75,24.04,90.5
2.0,8.0,7.0,3.8,978.85,24.485,90.05
2.0,8.0,8.0,4.550000000000001,979.75,26.075,87.25
2.0,8.0,9.0,5.1,980.1,27.875,80.6
2.0,8.0,10.0,5.5,979.95,29.99,69.7
2.0,8.0,11.0,4.9,979.15,32.045,57.25
2.0,8.0,12.0,5.5,978.0999999999999,34.135,42.2
2.0,8.0,1.0,5.699999999999999,976.9000000000001,35.89,34.5
2.0,8.0,2.0,8.75,975.75,36.89,26.85
2.0,8.0,3.0,4.95,974.9,37.33,24.049999999999997
2.0,8.0,4.0,4.95,974.7,36.150000000000006,25.7
2.0,8.0,5.0,1.9,974.8499999999999,35.46,25.75
2.0,8.0,6.0,3.8,975.2,32.345,29.4
2.0,8.0,7.0,3.8,975.8,30.585,32.6
2.0,8.0,8.0,2.45,976.85,29.28,34.8
2.0,8.0,9.0,0.95,977.7,28.685000000000002,36.7
2.0,8.0,10.0,2.3,978.05,27.925,43.2
2.0,8.0,11.0,0.9500000000000001,977.9,27.42,47.45
2.0,9.0,12.0,2.3000000000000003,977.8,26.745,50.75
2.0,9.0,1.0,2.65,977.6500000000001,24.994999999999997,62.75
2.0,9.0,2.0,3.8,977.1,24.29,75.65
2.0,9.0,3.0,1.9,976.95,23.675,83.5
2.0,9.0,4.0,2.3,977.35,23.615000000000002,88.4
2.0,9.0,5.0,5.300000000000001,977.8499999999999,23.990000000000002,90.15
2.0,9.0,6.0,4.550000000000001,978.35,24.1,90.35
2.0,9.0,7.0,2.5,979.2,24.645000000000003,89.7
2.0,9.0,8.0,3.8,980.0,26.085,86.1
2.0,9.0,9.0,4.2,980.4,28.445,77.9
2.0,9.0,10.0,4.199999999999999,980.05,29.825000000000003,65.2
2.0,9.0,11.0,4.75,979.2,32.72,50.35
2.0,9.0,12.0,7.050000000000001,978.0999999999999,34.32,38.05
2.0,9.0,1.0,7.8,976.9000000000001,35.870000000000005,29.549999999999997
2.0,9.0,2.0,7.4,975.7,36.455,25.85
2.0,9.0,3.0,7.45,974.9,36.96,23.700000000000003
2.0,9.0,4.0,7.199999999999999,974.75,36.12,20.6
2.0,9.0,5.0,6.449999999999999,974.8499999999999,35.25,19.7
2.0,9.0,6.0,2.65,975.25,32.465,21.95
2.0,9.0,7.0,3.8,976.05,29.73,26.4
2.0,9.0,8.0,2.8499999999999996,976.9000000000001,28.875,27.65
2.0,9.0,9.0,3.05,977.3499999999999,28.270000000000003,25.299999999999997
2.0,9.0,10.0,2.1,977.55,27.165,25.5
2.0,9.0,11.0,3.8,977.45,25.96,26.75
2.0,10.0,12.0,3.8,977.15,25.310000000000002,28.75
2.0,10.0,1.0,2.65,976.65,24.46,32.5
2.0,10.0,2.0,2.45,976.15,23.555,49.849999999999994
2.0,10.0,3.0,2.25,975.8,23.244999999999997,73.65
2.0,10.0,4.0,3.4,976.4000000000001,23.28,87.25
2.0,10.0,5.0,2.3,977.0999999999999,23.305,90.6
2.0,10.0,6.0,2.0999999999999996,977.9,22.814999999999998,91.55
2.0,10.0,7.0,1.35,978.45,22.935000000000002,92.95
2.0,10.0,8.0,2.3,978.8,25.115000000000002,90.65
2.0,10.0,9.0,3.4,979.05,28.134999999999998,79.5
2.0,10.0,10.0,3.8,978.8,30.915,58.95
2.0,10.0,11.0,4.949999999999999,977.8,32.11,42.8
2.0,10.0,12.0,5.3,976.65,34.155,34.400000000000006
2.0,10.0,1.0,4.35,975.4000000000001,35.705,31.1
2.0,10.0,2.0,4.75,974.2,35.625,29.25
2.0,10.0,3.0,4.0,973.45,35.985,28.2
2.0,10.0,4.0,4.6,973.3499999999999,35.635,28.25
2.0,10.0,5.0,3.25,973.3499999999999,35.185,28.4
2.0,10.0,6.0,2.65,973.9000000000001,32.85,31.05
2.0,10.0,7.0,3.8,974.85,30.57,35.650000000000006
2.0,10.0,8.0,2.65,976.0,29.995,37.8
2.0,10.0,9.0,2.3,976.8,28.705,37.05
2.0,10.0,10.0,3.8,977.1500000000001,27.73,36.95
2.0,10.0,11.0,3.8,977.0,27.235,43.05
2.0,11.0,12.0,5.35,976.8,26.634999999999998,49.5
2.0,11.0,1.0,3.2,976.55,25.729999999999997,70.05000000000001
2.0,11.0,2.0,3.05,976.25,24.845,73.8
2.0,11.0,3.0,4.35,976.1,24.81,80.25
2.0,11.0,4.0,1.9,976.25,24.1,83.65
2.0,11.0,5.0,2.1,976.8,23.759999999999998,86.3
2.0,11.0,6.0,3.25,977.65,24.11,88.25
2.0,11.0,7.0,2.7,978.5999999999999,24.630000000000003,88.05000000000001
2.0,11.0,8.0,3.05,979.3,26.465,84.95
2.0,11.0,9.0,4.35,979.6,28.545,76.05
2.0,11.0,10.0,5.15,979.35,30.865000000000002,67.4
2.0,11.0,11.0,5.5,978.5999999999999,32.67,57.25
2.0,11.0,12.0,4.9,977.45,33.35,46.599999999999994
2.0,11.0,1.0,4.6,976.45,35.195,41.55
2.0,11.0,2.0,5.15,975.55,35.195,39.7
2.0,11.0,3.0,4.75,974.8,35.370000000000005,36.45
2.0,11.0,4.0,3.05,974.5,35.61,36.05
2.0,11.0,5.0,3.4,974.85,34.78,34.75
2.0,11.0,6.0,1.7,975.55,33.07,33.3
2.0,11.0,7.0,2.8499999999999996,976.2,31.075,36.05
2.0,11.0,8.0,2.3,977.15,30.104999999999997,35.05
2.0,11.0,9.0,3.8,978.15,27.765,38.7
2.0,11.0,10.0,3.8,978.65,27.545,40.6
2.0,11.0,11.0,2.65,978.7,26.735,57.55
2.0,12.0,12.0,2.5,978.45,25.745,73.4
2.0,12.0,1.0,2.5,978.1,25.255,80.35
2.0,12.0,2.0,1.3,977.8,24.759999999999998,83.19999999999999
2.0,12.0,3.0,1.5499999999999998,977.8499999999999,23.965,85.6
2.0,12.0,4.0,2.05,978.55,23.435000000000002,89.2
2.0,12.0,5.0,3.5999999999999996,979.15,23.82,89.45
2.0,12.0,6.0,3.8,979.75,22.905,90.5
2.0,12.0,7.0,2.45,980.35,23.235,91.6
2.0,12.0,8.0,6.1000000000000005,980.95,26.689999999999998,58.2
2.0,12.0,9.0,8.75,981.2,29.215,22.549999999999997
2.0,12.0,10.0,9.15,980.85,30.37,18.95
2.0,12.0,11.0,9.350000000000001,980.0,32.165,17.0
2.0,12.0,12.0,8.0,978.9000000000001,33.05,15.0
2.0,12.0,1.0,7.800000000000001,977.8,34.64,14.05
2.0,12.0,2.0,6.5,976.5999999999999,35.33,13.35
2.0,12.0,3.0,5.9,975.65,35.675,13.2
2.0,12.0,4.0,6.85,975.2,35.29,13.25
2.0,12.0,5.0,4.0,975.3,34.52,13.7
2.0,12.0,6.0,1.3499999999999999,975.8,31.729999999999997,16.0
2.0,12.0,7.0,3.8,976.55,29.39,18.85
2.0,12.0,8.0,3.8,977.4000000000001,28.455,19.799999999999997
2.0,12.0,9.0,3.8,978.15,27.3,20.65
2.0,12.0,10.0,3.8,978.6,26.619999999999997,21.45
2.0,12.0,11.0,3.8,978.5,25.66,22.25
2.0,13.0,12.0,3.8,978.35,24.835,23.35
2.0,13.0,1.0,3.8,977.9,24.765,22.4
2.0,13.0,2.0,6.3,978.1500000000001,22.73,34.2
2.0,13.0,3.0,3.05,978.25,23.025,43.05
2.0,13.0,4.0,3.05,978.65,22.475,55.400000000000006
2.0,13.0,5.0,2.65,979.25,21.675,63.3
2.0,13.0,6.0,0.4,979.9000000000001,20.314999999999998,73.85
2.0,13.0,7.0,0.95,980.55,20.7,86.9
2.0,13.0,8.0,2.0999999999999996,981.25,24.235,87.25
2.0,13.0,9.0,5.15,981.6500000000001,27.884999999999998,47.2
2.0,13.0,10.0,6.5,981.35,29.905,22.65
2.0,13.0,11.0,5.9,980.65,32.894999999999996,22.299999999999997
2.0,13.0,12.0,5.5,979.45,33.695,16.15
2.0,13.0,1.0,7.05,978.1,35.394999999999996,13.600000000000001
2.0,13.0,2.0,5.15,976.65,36.185,12.85
2.0,13.0,3.0,4.55,975.75,36.39,12.65
2.0,13.0,4.0,3.5999999999999996,975.4,36.215,13.25
2.0,13.0,5.0,2.3,975.5,35.195,14.15
2.0,13.0,6.0,1.15,976.35,33.004999999999995,15.35
2.0,13.0,7.0,3.8,977.15,30.32,18.049999999999997
2.0,13.0,8.0,3.8,977.9000000000001,28.235,20.200000000000003
2.0,13.0,9.0,3.8,978.4,27.705,21.4
2.0,13.0,10.0,3.8,978.6,26.855,21.95
2.0,13.0,11.0,3.8,978.7,26.435,21.9
2.0,14.0,12.0,3.8,978.6,25.475,24.299999999999997
2.0,14.0,1.0,4.949999999999999,978.3499999999999,24.57,26.450000000000003
2.0,14.0,2.0,3.4,978.4,24.41,38.15
2.0,14.0,3.0,2.1,978.2,23.4,49.5
2.0,14.0,4.0,3.8,978.4,22.575000000000003,63.35
2.0,14.0,5.0,3.8,978.8,21.665,68.25
2.0,14.0,6.0,3.8,979.45,21.14,61.5
2.0,14.0,7.0,2.65,979.95,22.5,73.65
2.0,14.0,8.0,3.25,980.65,23.049999999999997,87.65
2.0,14.0,9.0,4.0,981.55,24.884999999999998,88.25
2.0,14.0,10.0,3.4,981.3,28.075000000000003,77.85
2.0,14.0,11.0,3.4,980.45,31.855,60.800000000000004
2.0,14.0,12.0,5.9,979.25,33.835,43.75
2.0,14.0,1.0,7.050000000000001,977.95,35.315,26.05
2.0,14.0,2.0,7.8500000000000005,976.8,36.08,23.0
2.0,14.0,3.0,5.5,976.2,36.265,18.6
2.0,14.0,4.0,3.65,975.9,35.81,14.1
2.0,14.0,5.0,2.45,976.05,34.94499999999999,15.35
2.0,14.0,6.0,3.8,976.55,31.795,19.0
2.0,14.0,7.0,3.8,977.35,29.7,22.0
2.0,14.0,8.0,3.8,977.8,29.29,20.5
2.0,14.0,9.0,3.5999999999999996,978.3,27.625,22.5
2.0,14.0,10.0,0.8,978.55,27.505000000000003,36.15
2.0,14.0,11.0,3.8,978.6500000000001,26.939999999999998,46.1
2.0,15.0,12.0,2.3,978.6,26.33,48.5
2.0,15.0,1.0,3.25,978.2,25.66,50.650000000000006
2.0,15.0,2.0,4.75,978.2,23.315,63.35
2.0,15.0,3.0,2.85,978.05,22.740000000000002,76.69999999999999
2.0,15.0,4.0,2.3,978.3,22.92,84.6
2.0,15.0,5.0,1.5499999999999998,978.3499999999999,22.369999999999997,88.35
2.0,15.0,6.0,0.8,979.0999999999999,22.765,89.4
2.0,15.0,7.0,0.95,979.75,22.945,89.55
2.0,15.0,8.0,1.7,980.25,25.15,87.35
2.0,15.0,9.0,2.85,980.4,28.134999999999998,74.1
2.0,15.0,10.0,3.0,980.4,29.79,63.85
2.0,15.0,11.0,4.0,979.7,32.575,50.55
2.0,15.0,12.0,5.35,978.45,34.705,36.2
2.0,15.0,1.0,6.7,977.45,35.625,29.200000000000003
2.0,15.0,2.0,5.5,976.45,36.325,27.8
2.0,15.0,3.0,5.75,975.8,36.985,24.05
2.0,15.0,4.0,4.75,975.6500000000001,36.095,21.75
2.0,15.0,5.0,3.8,975.85,35.09,21.55
2.0,15.0,6.0,3.8,976.3499999999999,33.485,23.45
2.0,15.0,7.0,3.8,976.75,31.215000000000003,25.65
2.0,15.0,8.0,3.8,977.4000000000001,30.02,26.85
2.0,15.0,9.0,2.65,977.95,29.215,27.3
2.0,15.0,10.0,2.3,978.4,27.53,35.25
2.0,15.0,11.0,3.8,978.5,26.205,46.05
2.0,16.0,12.0,3.8,978.3499999999999,26.28,53.15
2.0,16.0,1.0,3.05,978.05,25.9,57.15
2.0,16.0,2.0,1.5,978.0,24.880000000000003,62.35
2.0,16.0,3.0,3.4,978.05,23.145,72.2
2.0,16.0,4.0,2.85,978.25,22.84,77.5
2.0,16.0,5.0,2.65,978.6,23.855,84.6
2.0,16.0,6.0,1.7,979.55,24.134999999999998,86.4
2.0,16.0,7.0,1.5,980.75,24.46,86.85
2.0,16.0,8.0,3.05,981.3,26.17,84.05
2.0,16.0,9.0,5.5,981.6,28.235,77.19999999999999
2.0,16.0,10.0,4.75,981.5,30.395,68.1
2.0,16.0,11.0,4.6,980.35,32.645,55.95
2.0,16.0,12.0,4.75,979.0,34.425,43.15
2.0,16.0,1.0,4.4,977.95,36.43,34.7
2.0,16.0,2.0,5.7,976.8,37.675,26.55
2.0,16.0,3.0,5.9,976.1,37.905,23.35
2.0,16.0,4.0,5.9,975.6,37.41,22.15
2.0,16.0,5.0,5.5,975.55,36.65,22.15
2.0,16.0,6.0,3.05,975.6500000000001,34.0,25.450000000000003
2.0,16.0,7.0,3.8,976.15,31.83,30.15
2.0,16.0,8.0,3.8,976.9,30.22,31.9
2.0,16.0,9.0,1.35,977.6,29.700000000000003,33.849999999999994
2.0,16.0,10.0,2.65,978.1,29.424999999999997,38.55
2.0,16.0,11.0,2.3,978.1500000000001,28.11,43.05
2.0,17.0,12.0,4.55,978.1,28.25,48.15
2.0,17.0,1.0,3.6,978.1,26.185000000000002,57.400000000000006
2.0,17.0,2.0,0.9500000000000001,977.8499999999999,24.75,63.949999999999996
2.0,17.0,3.0,4.550000000000001,977.75,24.835,77.6
2.0,17.0,4.0,5.15,977.9,24.725,84.9
2.0,17.0,5.0,2.65,978.45,24.46,87.15
